start_id,step_id,candidate_id,x,y,yaw,valid,information_gain,path_cost,score
0,6,21,1.0203,1.6872,5.4978,True,76,1.5,73.0
0,6,22,1.2586,1.9979,5.7596,True,64,1.5,61.0
0,6,23,1.4085,2.3597,6.0214,True,66,1.5,63.0
0,7,0,2.5203,1.6872,0.0,False,0,1.5,-9999.0
0,7,1,2.4692,2.0754,0.2618,False,0,1.5,-9999.0
0,7,2,2.3193,2.4372,0.5236,False,0,1.5,-9999.0
0,7,3,2.081,2.7479,0.7854,True,131,1.5,128.0
0,7,4,1.7703,2.9862,1.0472,True,73,1.5,70.0
0,7,5,1.4085,3.1361,1.309,True,46,1.5,43.0
0,7,6,1.0203,3.1872,1.5708,True,33,1.5,30.0
0,7,7,0.6321,3.1361,1.8326,True,18,1.5,15.0
0,7,8,0.2703,2.9862,2.0944,True,9,1.5,6.0
0,7,9,-0.0404,2.7479,2.3562,True,0,1.5,-3.0
0,7,10,-0.2787,2.4372,2.618,True,0,1.5,-3.0
0,7,11,-0.4286,2.0754,2.8798,False,0,1.5,-9999.0
0,7,12,-0.4797,1.6872,3.1416,False,0,1.5,-9999.0
0,7,13,-0.4286,1.299,3.4034,False,0,1.5,-9999.0
0,7,14,-0.2787,0.9372,3.6652,False,0,1.5,-9999.0
0,7,15,-0.0404,0.6265,3.927,False,0,1.5,-9999.0
0,7,16,0.2703,0.3882,4.1888,False,0,1.5,-9999.0
0,7,17,0.6321,0.2383,4.4506,True,128,1.5,125.0
0,7,18,1.0203,0.1872,4.7124,True,126,1.5,123.0
0,7,19,1.4085,0.2383,4.9742,True,106,1.5,103.0
0,7,20,1.7703,0.3882,5.236,True,73,1.5,70.0
0,7,21,2.081,0.6265,5.4978,False,0,1.5,-9999.0
0,7,22,2.3193,0.9372,5.7596,False,0,1.5,-9999.0
0,7,23,2.4692,1.299,6.0214,False,0,1.5,-9999.0
0,8,0,3.581,2.7479,0.0,True,93,1.5,90.0
0,8,1,3.5299,3.1361,0.2618,True,69,1.5,66.0
0,8,2,3.38,3.4979,0.5236,True,50,1.5,47.0
0,8,3,3.1417,3.8086,0.7854,True,29,1.5,26.0
0,8,4,2.831,4.0469,1.0472,False,0,1.5,-9999.0
0,8,5,2.4692,4.1968,1.309,False,0,1.5,-9999.0
0,8,6,2.081,4.2479,1.5708,False,0,1.5,-9999.0
0,8,7,1.6928,4.1968,1.8326,False,0,1.5,-9999.0
0,8,8,1.331,4.0469,2.0944,False,0,1.5,-9999.0
0,8,9,1.0203,3.8086,2.3562,True,0,1.5,-3.0
0,8,10,0.782,3.4979,2.618,True,0,1.5,-3.0
0,8,11,0.6321,3.1361,2.8798,True,0,1.5,-3.0
0,8,12,0.581,2.7479,3.1416,True,0,1.5,-3.0
0,8,13,0.6321,2.3597,3.4034,True,0,1.5,-3.0
0,8,14,0.782,1.9979,3.6652,True,1,1.5,-2.0
0,8,15,1.0203,1.6872,3.927,True,0,1.5,-3.0
0,8,16,1.331,1.4489,4.1888,False,0,1.5,-9999.0
0,8,17,1.6928,1.299,4.4506,False,0,1.5,-9999.0
0,8,18,2.081,1.2479,4.7124,True,60,1.5,57.0
0,8,19,2.4692,1.299,4.9742,True,78,1.5,75.0
0,8,20,2.831,1.4489,5.236,True,100,1.5,97.0
0,8,21,3.1417,1.6872,5.4978,True,121,1.5,118.0
0,8,22,3.38,1.9979,5.7596,True,128,1.5,125.0
0,8,23,3.5299,2.3597,6.0214,True,113,1.5,110.0
0,9,0,4.88,1.9979,0.0,True,24,1.5,21.0
0,9,1,4.8289,2.3861,0.2618,True,16,1.5,13.0
0,9,2,4.679,2.7479,0.5236,True,11,1.5,8.0
0,9,3,4.4407,3.0586,0.7854,True,7,1.5,4.0
0,9,4,4.13,3.2969,1.0472,True,6,1.5,3.0
0,9,5,3.7682,3.4468,1.309,True,6,1.5,3.0
0,9,6,3.38,3.4979,1.5708,True,6,1.5,3.0
0,9,7,2.9918,3.4468,1.8326,True,2,1.5,-1.0
0,9,8,2.63,3.2969,2.0944,True,0,1.5,-3.0
0,9,9,2.3193,3.0586,2.3562,True,0,1.5,-3.0
0,9,10,2.081,2.7479,2.618,True,0,1.5,-3.0
0,9,11,1.9311,2.3861,2.8798,False,0,1.5,-9999.0
0,9,12,1.88,1.9979,3.1416,False,0,1.5,-9999.0
0,9,13,1.9311,1.6097,3.4034,False,0,1.5,-9999.0
0,9,14,2.081,1.2479,3.6652,True,12,1.5,9.0
0,9,15,2.3193,0.9372,3.927,True,25,1.5,22.0
0,9,16,2.63,0.6989,4.1888,True,32,1.5,29.0
0,9,17,2.9918,0.549,4.4506,True,51,1.5,48.0
0,9,18,3.38,0.4979,4.7124,True,70,1.5,67.0
0,9,19,3.7682,0.549,4.9742,True,78,1.5,75.0
0,9,20,4.13,0.6989,5.236,True,75,1.5,72.0
0,9,21,4.4407,0.9372,5.4978,True,63,1.5,60.0
0,9,22,4.679,1.2479,5.7596,True,49,1.5,46.0
0,9,23,4.8289,1.6097,6.0214,True,37,1.5,34.0
0,10,0,5.2682,0.549,0.0,True,8,1.5,5.0
0,10,1,5.2171,0.9372,0.2618,True,4,1.5,1.0
0,10,2,5.0672,1.299,0.5236,True,4,1.5,1.0
0,10,3,4.8289,1.6097,0.7854,True,5,1.5,2.0
0,10,4,4.5182,1.848,1.0472,True,7,1.5,4.0
0,10,5,4.1564,1.9979,1.309,True,9,1.5,6.0
0,10,6,3.7682,2.049,1.5708,True,7,1.5,4.0
0,10,7,3.38,1.9979,1.8326,True,0,1.5,-3.0
0,10,8,3.0182,1.848,2.0944,True,0,1.5,-3.0
0,10,9,2.7075,1.6097,2.3562,True,0,1.5,-3.0
0,10,10,2.4692,1.299,2.618,True,1,1.5,-2.0
0,10,11,2.3193,0.9372,2.8798,True,10,1.5,7.0
0,10,12,2.2682,0.549,3.1416,True,10,1.5,7.0
0,10,13,2.3193,0.1608,3.4034,True,29,1.5,26.0
0,10,14,2.4692,-0.201,3.6652,True,25,1.5,22.0
0,10,15,2.7075,-0.5117,3.927,True,35,1.5,32.0
0,10,16,3.0182,-0.75,4.1888,False,0,1.5,-9999.0
0,10,17,3.38,-0.8999,4.4506,False,0,1.5,-9999.0
0,10,18,3.7682,-0.951,4.7124,False,0,1.5,-9999.0
0,10,19,4.1564,-0.8999,4.9742,True,76,1.5,73.0
0,10,20,4.5182,-0.75,5.236,True,77,1.5,74.0
0,10,21,4.8289,-0.5117,5.4978,True,62,1.5,59.0
0,10,22,5.0672,-0.201,5.7596,True,42,1.5,39.0
0,10,23,5.2171,0.1608,6.0214,True,23,1.5,20.0
0,11,0,6.0182,-0.75,0.0,False,0,1.5,-9999.0
0,11,1,5.9671,-0.3618,0.2618,False,0,1.5,-9999.0
0,11,2,5.8172,-0.0,0.5236,True,2,1.5,-1.0
0,11,3,5.5789,0.3107,0.7854,True,1,1.5,-2.0
0,11,4,5.2682,0.549,1.0472,True,0,1.5,-3.0
0,11,5,4.9064,0.6989,1.309,True,0,1.5,-3.0
0,11,6,4.5182,0.75,1.5708,True,0,1.5,-3.0
0,11,7,4.13,0.6989,1.8326,True,0,1.5,-3.0
0,11,8,3.7682,0.549,2.0944,True,0,1.5,-3.0
0,11,9,3.4575,0.3107,2.3562,True,4,1.5,1.0
0,11,10,3.2192,-0.0,2.618,True,9,1.5,6.0
0,11,11,3.0693,-0.3618,2.8798,True,16,1.5,13.0
0,11,12,3.0182,-0.75,3.1416,True,4,1.5,1.0
0,11,13,3.0693,-1.1382,3.4034,False,0,1.5,-9999.0
0,11,14,3.2192,-1.5,3.6652,False,0,1.5,-9999.0
0,11,15,3.4575,-1.8107,3.927,False,0,1.5,-9999.0
0,11,16,3.7682,-2.049,4.1888,True,97,1.5,94.0
0,11,17,4.13,-2.1989,4.4506,True,95,1.5,92.0
0,11,18,4.5182,-2.25,4.7124,True,85,1.5,82.0
0,11,19,4.9064,-2.1989,4.9742,True,71,1.5,68.0
0,11,20,5.2682,-2.049,5.236,True,54,1.5,51.0
0,11,21,5.5789,-1.8107,5.4978,True,35,1.5,32.0
0,11,22,5.8172,-1.5,5.7596,True,22,1.5,19.0
0,11,23,5.9671,-1.1382,6.0214,False,0,1.5,-9999.0
0,12,0,5.2682,-2.049,0.0,True,1,1.5,-2.0
0,12,1,5.2171,-1.6608,0.2618,True,1,1.5,-2.0
0,12,2,5.0672,-1.299,0.5236,True,1,1.5,-2.0
0,12,3,4.8289,-0.9883,0.7854,True,1,1.5,-2.0
0,12,4,4.5182,-0.75,1.0472,True,0,1.5,-3.0
0,12,5,4.1564,-0.6001,1.309,True,0,1.5,-3.0
0,12,6,3.7682,-0.549,1.5708,False,0,1.5,-9999.0
0,12,7,3.38,-0.6001,1.8326,False,0,1.5,-9999.0
0,12,8,3.0182,-0.75,2.0944,False,0,1.5,-9999.0
0,12,9,2.7075,-0.9883,2.3562,False,0,1.5,-9999.0
0,12,10,2.4692,-1.299,2.618,False,0,1.5,-9999.0
0,12,11,2.3193,-1.6608,2.8798,True,18,1.5,15.0
0,12,12,2.2682,-2.049,3.1416,True,7,1.5,4.0
0,12,13,2.3193,-2.4372,3.4034,True,37,1.5,34.0
0,12,14,2.4692,-2.799,3.6652,True,56,1.5,53.0
0,12,15,2.7075,-3.1097,3.927,True,53,1.5,50.0
0,12,16,3.0182,-3.348,4.1888,True,40,1.5,37.0
0,12,17,3.38,-3.4979,4.4506,True,24,1.5,21.0
0,12,18,3.7682,-3.549,4.7124,True,14,1.5,11.0
0,12,19,4.1564,-3.4979,4.9742,True,4,1.5,1.0
0,12,20,4.5182,-3.348,5.236,True,2,1.5,-1.0
0,12,21,4.8289,-3.1097,5.4978,True,3,1.5,0.0
0,12,22,5.0672,-2.799,5.7596,True,1,1.5,-2.0
0,12,23,5.2171,-2.4372,6.0214,True,1,1.5,-2.0
0,13,0,3.9692,-2.799,0.0,True,1,1.5,-2.0
0,13,1,3.9181,-2.4108,0.2618,True,1,1.5,-2.0
0,13,2,3.7682,-2.049,0.5236,True,0,1.5,-3.0
0,13,3,3.5299,-1.7383,0.7854,True,1,1.5,-2.0
0,13,4,3.2192,-1.5,1.0472,False,0,1.5,-9999.0
0,13,5,2.8574,-1.3501,1.309,True,6,1.5,3.0
0,13,6,2.4692,-1.299,1.5708,True,7,1.5,4.0
0,13,7,2.081,-1.3501,1.8326,True,7,1.5,4.0
0,13,8,1.7192,-1.5,2.0944,False,0,1.5,-9999.0
0,13,9,1.4085,-1.7383,2.3562,False,0,1.5,-9999.0
0,13,10,1.1702,-2.049,2.618,False,0,1.5,-9999.0
0,13,11,1.0203,-2.4108,2.8798,True,125,1.5,122.0
0,13,12,0.9692,-2.799,3.1416,True,113,1.5,110.0
0,13,13,1.0203,-3.1872,3.4034,True,98,1.5,95.0
0,13,14,1.1702,-3.549,3.6652,True,79,1.5,76.0
0,13,15,1.4085,-3.8597,3.927,True,60,1.5,57.0
0,13,16,1.7192,-4.098,4.1888,False,0,1.5,-9999.0
0,13,17,2.081,-4.2479,4.4506,False,0,1.5,-9999.0
0,13,18,2.4692,-4.299,4.7124,False,0,1.5,-9999.0
0,13,19,2.8574,-4.2479,4.9742,False,0,1.5,-9999.0
0,13,20,3.2192,-4.098,5.236,False,0,1.5,-9999.0
0,13,21,3.5299,-3.8597,5.4978,True,4,1.5,1.0
0,13,22,3.7682,-3.549,5.7596,True,2,1.5,-1.0
0,13,23,3.9181,-3.1872,6.0214,True,1,1.5,-2.0
0,14,0,2.5203,-2.4108,0.0,False,0,1.5,-9999.0
0,14,1,2.4692,-2.0226,0.2618,False,0,1.5,-9999.0
